Дата публикации,Тип публикации,Публикация,Ссылка на публикацию,Дочитывания и просмотры,Показы,Открытия,Время просмотра в минутах,Комментарии,Подписки,Лайки,Стеллы,Суммарный доход,За время просмотра,Прочее,CTR,CR,ER,RPM,year_month,weekday,hour,month,CTR_clean,CR_clean,ER_clean
2026-06-18 14:20:20.002,Статья,Пруцев продолжит карьеру во Франции / Муфи в Балтике - Новости и трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a33ca91bdc5fb60b3bdafec,24024,740268,43387,15422,29,94,88,0,753.4799999999999,752.18,0.0,0.05860985480933932,0.5537142462027796,0.00487012987012987,31.363636363636356,2026-06,Thursday,14,6,0.05860985480933932,0.5537142462027796,0.00487012987012987
2026-06-16 14:03:32.147,Статья,Позорное отношение к сборной Ирана на ЧМ 2026,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a312971c18d922da75553fd,5612,42133,8822,1475,42,20,274,0,72.05,71.75,0.0,0.20938456791588542,0.6361369304012695,0.05630791161796151,12.838560228082681,2026-06,Tuesday,14,6,0.20938456791588542,0.6361369304012695,0.05630791161796151
2026-06-15 17:36:47.202,Статья,В Ахмате новый нападающий / ЦСКА интересен бразилец из Ботафого - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a2fddd22f5ff92a02bbe0d1,22931,408252,28314,14983,7,49,102,0,732.04,717.98,0.0,0.06935422239205197,0.8098820371547645,0.0047533906066024156,31.92359687758929,2026-06,Monday,17,6,0.06935422239205197,0.8098820371547645,0.0047533906066024156
2026-06-13 15:52:08.159,Статья,"Акрон подписал нападающего, который был в Манчестер Сити / Балтика укрепляет защиту, нашли замену Саусю и Андраде - Трансферы РПЛ",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a2d45ba8577c179580d3125,25298,621825,38365,18628,37,85,107,0,910.11,902.94,0.0,0.061697422908374544,0.6594031017854816,0.005692149577041663,35.97557119139853,2026-06,Saturday,15,6,0.061697422908374544,0.6594031017854816,0.005692149577041663
2026-06-10 13:45:13.444,Статья,"Игроки РПЛ, которые примут участие на Чемпионате Мира 2026 года",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a291ea45c92411f3ee514ea,7186,227498,12782,8890,14,28,21,0,429.0,423.63,0.0,0.05618510931964237,0.5621968393052731,0.004870581686612858,59.699415530197605,2026-06,Wednesday,13,6,0.05618510931964237,0.5621968393052731,0.004870581686612858
2026-06-09 10:52:41.491,Статья,Спартак хочет подписать нападающего / В Акроне новый тренер - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a26c4c6e8f78761706dd4fc,29082,643320,44770,19060,45,103,120,0,930.5500000000001,924.72,0.0,0.0695921158987751,0.6495867768595042,0.005673612543841551,31.997455470737915,2026-06,Tuesday,10,6,0.0695921158987751,0.6495867768595042,0.005673612543841551
2026-06-08 13:10:22.686,Статья,Нино хочет уйти из Зенита / Жедсон может вернутся в Турцию - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a268d56450551402d1b7fa6,1459,12211,2118,548,10,1,12,0,26.79,26.56,0.0,0.1734501678814184,0.6888574126534467,0.015078821110349555,18.361891706648386,2026-06,Monday,13,6,0.1734501678814184,0.6888574126534467,0.015078821110349555
2026-06-05 11:45:13.275,Статья,Комо интересен Сперцян / Батракова не будет в ПСЖ - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a2281ff78b7675bf6fb5aec,15129,441328,24507,10798,37,55,59,0,527.58,513.69,0.0,0.05553012725229308,0.61733382298935,0.006345429307951616,34.8720999405116,2026-06,Friday,11,6,0.05553012725229308,0.61733382298935,0.006345429307951616
2026-06-03 11:14:05.417,Статья,Лидер Краснодара собирается в Саудовскую Аравию,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a1fd6c83bb5840753d31dd5,8294,321602,13091,5751,26,48,38,0,280.96,280.19,0.0,0.04070559262691152,0.6335650446871897,0.007716421509524958,33.87509042681456,2026-06,Wednesday,11,6,0.04070559262691152,0.6335650446871897,0.007716421509524958
2026-06-01 11:34:48.781,Статья,Алексей Батраков переходит в ПСЖ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a1d36c8b10e3825a8801285,52963,1219673,86727,30762,169,256,388,0,1502.94,1500.19,0.0,0.07110676386211714,0.6106864067706712,0.010516775862394502,28.377168967014708,2026-06,Monday,11,6,0.07110676386211714,0.6106864067706712,0.010516775862394502
2026-05-30 16:25:15.842,Статья,В ЦСКА определили тренерский штаб на новый сезон,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a1acab1c5364e237329995e,49509,1063255,80712,37960,132,208,404,0,1870.5900000000001,1850.88,0.0,0.07591029433202759,0.6134032114183765,0.010826314407481469,37.78282736472157,2026-05,Saturday,16,5,0.07591029433202759,0.6134032114183765,0.010826314407481469
2026-05-28 16:45:13.415,Статья,Спартаку интересен левый защитник из Испании / Барко может покинуть команду,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a183bb701812d0f1b2171ee,21957,383062,34016,15109,17,52,107,0,745.3699999999999,736.81,0.0,0.0888002464353029,0.6454903574788335,0.005647401739764084,33.94680511909641,2026-05,Thursday,16,5,0.0888002464353029,0.6454903574788335,0.005647401739764084
2026-05-27 12:43:17.518,Статья,Краснодар ищет усиление,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a16b38a20be4c1c10c1b0fb,13424,334618,18234,10151,16,35,62,0,500.59999999999997,491.46,0.0,0.05449198787871543,0.736207085664144,0.005810488676996424,37.291418355184746,2026-05,Wednesday,12,5,0.05449198787871543,0.736207085664144,0.005810488676996424
2026-05-26 15:47:20.220,Статья,Ахмат подписал опорника / Зенит купил лидера Балтики. Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a158db5a24a720a4318cf8d,10185,270076,17132,4994,33,37,58,0,246.46,245.75,0.0,0.0634339963565811,0.594501517627831,0.008934707903780068,24.198330878743253,2026-05,Tuesday,15,5,0.0634339963565811,0.594501517627831,0.008934707903780068
2026-05-22 14:21:03.231,Статья,Зениту интересен очередной бразилец,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a10338d8cb90d5515354e83,5304,163325,10056,3758,22,31,30,0,185.38,184.93,0.0,0.06157048829021889,0.5274463007159904,0.00980392156862745,34.950980392156865,2026-05,Friday,14,5,0.06157048829021889,0.5274463007159904,0.00980392156862745
2026-05-20 15:10:38.342,Статья,"Шварц в Динамо, зачем?",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a0d8f7eb0a2f8305e252ec9,1512,10897,4416,515,38,12,37,0,25.42,25.28,0.0,0.4052491511425163,0.3423913043478261,0.0496031746031746,16.812169312169313,2026-05,Wednesday,15,5,0.4052491511425163,0.3423913043478261,0.0496031746031746
2026-05-19 12:32:23.837,Статья,"ЦСКА, что там с тренером?",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a0c2403c99adc609f175059,24457,603908,43225,20060,83,110,149,0,989.73,979.41,0.0,0.0715754717605993,0.5658068247541932,0.009486036717504191,40.46816862248028,2026-05,Tuesday,12,5,0.0715754717605993,0.5658068247541932,0.009486036717504191
2026-05-13 12:47:32.949,Статья,В Сборную вызвали игрока Манчестер Юнайтед / Ближайшие соперники,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a043874f1a46425553da5e6,301,98781,1009,270,1,5,6,0,13.32,13.3,0.0,0.010214514937083042,0.2983151635282458,0.023255813953488372,44.25249169435216,2026-05,Wednesday,12,5,0.010214514937083042,0.2983151635282458,0.023255813953488372
2026-05-04 12:39:36.386,Статья,Челестини - уволен / Заболотный сдал положительный допинг-тест. Новости перед дерби Спартак - ЦСКА,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69f86234954d8b7916be45d1,2640,164579,4592,1652,2,10,22,0,81.52000000000001,81.48,0.0,0.027901494115288097,0.5749128919860628,0.00909090909090909,30.878787878787882,2026-05,Monday,12,5,0.027901494115288097,0.5749128919860628,0.00909090909090909
2026-04-30 14:11:24.904,Статья,Основной защитник Локо бесплатно уйдет из клуба / Зениту интересен игрок Балтики - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69f327a26c96204acea5af36,16887,320024,29103,11161,67,52,59,0,552.5,550.45,0.0,0.0909400544959128,0.5802494588186785,0.0074613608100906025,32.717474980754425,2026-04,Thursday,14,4,0.0909400544959128,0.5802494588186785,0.0074613608100906025
2026-04-13 11:58:50.073,Статья,Челлестини может покинуть ЦСКА,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69dca6367406736c71110ee4,10591,179963,15367,6241,79,61,64,0,311.42,310.95,0.0,0.08538977456477165,0.689204138738856,0.013502030025493343,29.404211122651308,2026-04,Monday,11,4,0.08538977456477165,0.689204138738856,0.013502030025493343
2026-04-09 14:42:20.513,Статья,Карседо сделал чудо,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69d781408688ee6d1d874063,46,1174,130,39,1,0,1,0,1.95,1.95,0.0,0.11073253833049404,0.35384615384615387,0.043478260869565216,42.391304347826086,2026-04,Thursday,14,4,0.11073253833049404,0.35384615384615387,0.043478260869565216
2026-04-07 14:48:30.198,Статья,Зенит и Краснодар победили в сложных матча / дерби за Спартаком. о 23 туре РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69d4b661860e9b52138f5843,2278,213555,5787,1568,0,8,21,0,78.25,78.25,0.0,0.027098405562969725,0.39364091930188355,0.009218612818261633,34.35030728709394,2026-04,Tuesday,14,4,0.027098405562969725,0.39364091930188355,0.009218612818261633
2026-04-06 14:09:27.822,Статья,Спартак - Локомотив. 16 июля 1975 года / Чемпионат СССР,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69d3911aa7792d71a5d18ad1,33,1988,163,37,0,0,3,0,1.82,1.78,0.0,0.08199195171026157,0.20245398773006135,0.09090909090909091,55.151515151515156,2026-04,Monday,14,4,0.08199195171026157,0.20245398773006135,0.09090909090909091
2026-03-31 16:28:46.666,Статья,Локомотив - Динамо. 6 июля 1975 года / Чемпионат СССР,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69cbc24a18334e4323f57cb1,174,11839,464,220,0,1,3,0,10.93,10.48,0.0,0.03919249936650055,0.375,0.017241379310344827,62.81609195402299,2026-03,Tuesday,16,3,0.03919249936650055,0.375,0.017241379310344827
2026-03-28 09:10:41.746,Статья,Лучшие игроки марта в РПЛ по голевым действиям,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69c50df12115241eb1e8caef,681,64155,1349,586,1,4,2,0,29.52,29.34,0.0,0.021027199750604006,0.5048183839881394,0.004405286343612335,43.348017621145374,2026-03,Saturday,9,3,0.021027199750604006,0.5048183839881394,0.004405286343612335
2026-03-26 12:50:30.796,Статья,Спартак (Москва) - Шахтёр (Донецк). 2 июля 1975 года / Чемпионат СССР,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69c4fe5cdfde34121e8d8108,884,20918,2632,736,2,4,13,0,36.980000000000004,35.53,0.0,0.1258246486279759,0.33586626139817627,0.016968325791855202,41.832579185520366,2026-03,Thursday,12,3,0.1258246486279759,0.33586626139817627,0.016968325791855202
2026-03-24 12:27:22.858,Статья,Соперники сборной России в марте,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69c12f5c65b53d21039f598f,333,24143,521,238,0,0,1,0,11.969999999999999,11.95,0.0,0.021579753965952863,0.6391554702495201,0.003003003003003003,35.94594594594594,2026-03,Tuesday,12,3,0.021579753965952863,0.6391554702495201,0.003003003003003003
2026-03-23 11:54:52.450,Статья,Еще одна победа Карседо,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69c0f0744e346d7fdbfb6400,127,18748,211,92,0,1,6,0,4.64,4.64,0.0,0.011254533816940474,0.6018957345971564,0.047244094488188976,36.53543307086614,2026-03,Monday,11,3,0.011254533816940474,0.6018957345971564,0.047244094488188976
2026-03-21 08:41:48.067,Статья,Торпедо (Москва) - Арарат (Ереван). 29 июня 1975 года / Чемпионат СССР,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69bd544ca687b755dfae6342,1350,86654,2850,1546,4,7,30,0,77.5,75.93,0.0,0.03288942230018233,0.47368421052631576,0.025185185185185185,57.407407407407405,2026-03,Saturday,8,3,0.03288942230018233,0.47368421052631576,0.025185185185185185
2026-03-19 14:36:03.885,Статья,"Спартак победил Динамо, но не прошел дальше в Пути РПЛ",https://dzen.ru/media/id/6358cb994fee997bedba5cec/69bbd589140c421ae33194cd,309,38134,556,114,3,1,6,0,5.68,5.68,0.0,0.014580164682435622,0.5557553956834532,0.02912621359223301,18.381877022653722,2026-03,Thursday,14,3,0.014580164682435622,0.5557553956834532,0.02912621359223301
2026-03-14 09:02:46.992,Статья,Торпедо (Москва) - Динамо (Киев). 25 июня 1975 года / Чемпионат СССР,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69b40375921cc60736593af2,780,32241,1175,655,2,2,16,0,32.949999999999996,32.12,0.0,0.03644427902360348,0.6638297872340425,0.023076923076923078,42.24358974358974,2026-03,Saturday,9,3,0.03644427902360348,0.6638297872340425,0.023076923076923078
2026-03-12 16:43:29.359,Статья,Динамо - лучшая команда после возобновления РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69b2c266b5c00350b534af6a,2218,87012,3013,1300,10,8,39,0,65.51,65.23,0.0,0.034627407713878545,0.7361433786923333,0.022091974752028856,29.535617673579804,2026-03,Thursday,16,3,0.034627407713878545,0.7361433786923333,0.022091974752028856
2026-03-10 10:31:26.447,Статья,Весёлый Спартак Карседо,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69afc7c90bc361730c04ac07,3881,167128,6838,4019,34,25,59,0,201.28,199.96,0.0,0.04091474797759801,0.5675636150921322,0.023962896160783304,51.86292192733832,2026-03,Tuesday,10,3,0.04091474797759801,0.5675636150921322,0.023962896160783304
2026-03-07 09:12:19.866,Статья,Торпедо - СКА. 21 июня 1975 года / Чемпионат СССР,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69aae88b1e04d65c970992c9,2143,80209,5508,2362,2,7,39,0,116.91,113.6,0.0,0.06867059806256155,0.3890704429920116,0.019132057862809144,54.554363042463834,2026-03,Saturday,9,3,0.06867059806256155,0.3890704429920116,0.019132057862809144
2026-03-03 14:03:41.223,Статья,Возвращение РПЛ = возвращение спорных судейских решений / 19 тур РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69a36a984aaf5559c2781c51,4836,371794,8133,2980,38,25,26,0,150.20000000000002,149.68,0.0,0.021875016810384246,0.5946145333825157,0.013234077750206782,31.058726220016545,2026-03,Tuesday,14,3,0.021875016810384246,0.5946145333825157,0.013234077750206782
2026-02-27 09:45:32.763,Статья,Последние трансферы перед возобновлением сезона в РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69a03c31a553e22b2028f2c5,6018,203872,8694,5097,0,17,32,0,256.25,253.29,0.0,0.042644404332129966,0.6922015182884748,0.005317381189764041,42.58059155865737,2026-02,Friday,9,2,0.042644404332129966,0.6922015182884748,0.005317381189764041
2026-02-26 09:10:20.440,Статья,Локомотив - Зенит. 11 июня 1975 года / Чемпионат СССР Высшая лига,https://dzen.ru/media/id/6358cb994fee997bedba5cec/699dbb9ba0e1894ffe14a366,488,81476,1130,645,1,4,21,0,32.21,31.53,0.0,0.013869114831361383,0.431858407079646,0.045081967213114756,66.00409836065573,2026-02,Thursday,9,2,0.013869114831361383,0.431858407079646,0.045081967213114756
2026-02-24 12:46:45.883,Статья,Рубин подписал опорника и лучшего бомбардира Чемпионата Казахстана,https://dzen.ru/media/id/6358cb994fee997bedba5cec/699d6dccc96e4e5333367216,4489,150375,8547,3291,0,6,34,0,160.70000000000002,159.93,0.0,0.05683790523690773,0.5252135252135253,0.007574069948763644,35.79861884606817,2026-02,Tuesday,12,2,0.05683790523690773,0.5252135252135253,0.007574069948763644
2026-02-19 17:54:08.509,Статья,"Ахмат укрепляет защитную линию, еще два новичка / Трансферы РПЛ",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6997235519f30a2426742d52,6292,190234,9871,3122,2,20,46,0,148.79999999999998,148.48,0.0,0.051888726515764795,0.6374227535204133,0.007628734901462174,23.649078194532738,2026-02,Thursday,17,2,0.051888726515764795,0.6374227535204133,0.007628734901462174
